ren_type,branch,num_scenarios_folder,scenario_dir,lane,pinned_cores,concurrency_lanes,threads_per_solve,pid,hostname,loadavg_1min_start,loadavg_1min_end,num_scenarios_original,num_scenarios_reduced,num_scenarios_in_model,preprocess_time_s,build_instance_time_s,solve_time_s,wall_time_total_s,solver_status,termination_condition,solver_message,solver_wallclock_time_s,num_variables,num_constraints,num_binary_vars,num_integer_vars,lower_bound,upper_bound,gurobi_nodes_explored,gurobi_simplex_iterations,gurobi_best_objective,gurobi_best_bound,gurobi_gap_pct,obj_fun,obj_DA_income,obj_RM_income,obj_IM_income,obj_IB_income,obj_IB_costs,obj_IB_net,obj_FD_costs,results_dir,solver_log_path,status,error,method,time_limit_s,method_label,reduction_ratio,solve_time_per_scenario_s
same_ren,15min_ren_same,380,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc380_15min_same_ren,3,"12,13,14,15",16,4,4017887,azathoth,27.6923828125,35.919921875,380,130,130.0,2.630605459213257,1.173811435699463,239.47341203689572,280.0363371372223,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,349831.0,2215852.0,37440.0,37440.0,-21774.3944381858,-21774.382115500324,1,283117,-21774.39443819,-21774.3821155,0.0001,-21774.39443694759,-35202.339619221835,6346.08546434748,7175.090704822739,171.3607986372173,177.04351441180762,-5.682715774590321,87.54827112087382,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc380_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc380_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.34210526315789475,1.8421031695145824
same_ren,15min_ren_same,390,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc390_15min_same_ren,5,"20,21,22,23",16,4,4017882,azathoth,28.3486328125,40.283203125,390,138,138.0,2.753265857696533,1.269878387451172,327.55932879447937,370.368458032608,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,371359.0,2468240.0,39744.0,39744.0,-21861.236849002795,-21861.17170774053,1,315539,-21861.236849,-21861.17170774,0.0003,-21861.23685013,-36216.56207881264,6295.926243008288,8230.355967010213,189.067248481942,271.7780192968218,-82.71077081487982,88.2462105209734,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc390_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc390_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.35384615384615387,2.3736183245976767
same_ren,15min_ren_same,400,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc400_15min_same_ren,4,"16,17,18,19",16,4,4017883,azathoth,28.56103515625,36.08740234375,400,121,121.0,2.796349048614502,1.1745774745941162,217.8587007522583,255.80169534683228,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,325612.0,1957422.0,34848.0,34848.0,-21674.257077944367,-21674.257077944367,1,267528,-21674.25707794,-21674.25707794,0.0,-21674.25707794406,-34197.322937658624,6531.146375403766,6223.432132496416,148.68145966574133,292.7845423826333,-144.10308271689195,87.40956546880788,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc400_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc400_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.3025,1.8004851301839528
same_ren,15min_ren_same,410,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc410_15min_same_ren,2,"8,9,10,11",16,4,4017884,azathoth,34.04931640625,42.42724609375,410,139,139.0,2.98077392578125,1.276219129562378,347.70415711402893,392.6176805496216,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,374050.0,2538262.0,40032.0,40032.0,-21712.47848893155,-21712.38321458398,1,314663,-21712.47848893,-21712.38321458,0.0004,-21712.47848714855,-35034.12849774629,6409.490929730781,7107.2945339279695,184.48987325736195,292.6820509735854,-108.19217771622344,86.94327534458412,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc410_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc410_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.33902439024390246,2.5014687562160356
same_ren,15min_ren_same,420,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc420_15min_same_ren,6,"24,25,26,27",16,4,4017889,azathoth,34.890625,39.3134765625,420,153,153.0,3.0015642642974854,1.380596399307251,532.6650388240814,582.6328072547913,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,411724.0,3015286.0,44064.0,44064.0,-21510.631143596947,-21510.626924703047,1,309172,-21510.6311436,-21510.6269247,0.0,-21510.631143571223,-35336.436917961204,6535.910297300238,7373.11924952031,201.4195574468189,196.5422159762962,4.877341470522737,88.101113901256,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc420_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc420_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.36428571428571427,3.4814708419874605
same_ren,15min_ren_same,430,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc430_15min_same_ren,0,"0,1,2,3",16,4,4017876,azathoth,35.669921875,38.8896484375,430,136,136.0,3.007985830307007,1.2887511253356934,434.1357624530792,478.2307686805725,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,365977.0,2430660.0,39168.0,39168.0,-21314.80578642968,-21314.783223857983,1,297431,-21314.80578643,-21314.78322386,0.0001,-21314.805786277997,-35831.34401924209,6795.583708745477,7956.202373479924,168.53045285909425,317.05264116597874,-148.5221883068845,86.72566095429312,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc430_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc430_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.31627906976744186,3.1921747239197003
same_ren,15min_ren_same,440,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc440_15min_same_ren,1,"4,5,6,7",16,4,4017881,azathoth,35.078125,41.0751953125,440,141,141.0,3.130871295928955,1.3255202770233154,342.5854675769806,388.71303057670593,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,379432.0,2571650.0,40608.0,40608.0,-21407.161226984164,-21407.14317696551,1,303371,-21407.16122698,-21407.14317697,0.0001,-21407.161226984397,-35455.73927345526,6532.344960283255,7643.034793545972,176.14397268977476,214.38956694243132,-38.24559425265659,88.55611310589202,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc440_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc440_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.32045454545454544,2.429684167212628
same_ren,15min_ren_same,450,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc450_15min_same_ren,10,"40,41,42,43",16,4,4017886,azathoth,34.99169921875,39.3134765625,450,147,147.0,3.1165707111358643,1.3865842819213867,503.18482208251953,552.3262333869934,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,395578.0,2806150.0,42336.0,42336.0,-21675.47699448911,-21675.47434589498,1,335555,-21675.47699449,-21675.47434589,0.0,-21675.4769893518,-35605.988383962096,6504.130081181349,7638.325619351861,160.16273128433343,284.2412175689618,-124.07848628462838,87.8658196381319,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc450_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc450_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.32666666666666666,3.4230260005613573
same_ren,15min_ren_same,460,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc460_15min_same_ren,7,"28,29,30,31",16,4,4017885,azathoth,35.5712890625,39.06298828125,460,126,126.0,3.252443790435791,1.2723779678344729,346.27642488479614,389.4453635215759,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,339067.0,2086704.0,36288.0,36288.0,-21380.53010753597,-21380.49529328671,1,278504,-21380.53010754,-21380.49529329,0.0002,-21380.530108124796,-35319.50682330889,6616.688315435465,7487.045540411621,210.22648600387083,287.1889069042317,-76.96242090036088,87.79471976234596,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc460_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc460_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.27391304347826084,2.7482255943237788
same_ren,15min_ren_same,470,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc470_15min_same_ren,9,"36,37,38,39",16,4,4017888,azathoth,35.9267578125,39.50732421875,470,134,134.0,3.4226317405700684,1.3673818111419678,306.0541441440582,354.58113145828247,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,360595.0,2348504.0,38592.0,38592.0,-21812.10509898973,-21812.083951487843,1,279951,-21812.10509899,-21812.08395149,0.0001,-21812.10509925368,-36156.34186413313,6236.5437861958335,8244.090683873097,197.45776132622524,245.61785948001963,-48.1600981537944,88.23760703554872,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc470_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc470_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.2851063829787234,2.2839861503287926
same_ren,15min_ren_same,480,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc480_15min_same_ren,8,"32,33,34,35",16,4,4017890,azathoth,37.49462890625,38.83447265625,480,130,130.0,3.371602773666382,1.3447833061218262,319.8282082080841,365.2205460071564,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,349831.0,2214856.0,37440.0,37440.0,-21588.22425700929,-21588.190389554184,1,276644,-21588.22425701,-21588.19038955,0.0002,-21588.224257008893,-34912.72332400899,6555.069637468689,6919.324857650491,191.15676472909735,253.0695724479772,-61.912807718879804,87.98262040075306,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc480_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc480_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.2708333333333333,2.4602169862160315
same_ren,15min_ren_same,490,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc490_15min_same_ren,14,"56,57,58,59",16,4,4017880,azathoth,37.708984375,38.41943359375,490,147,147.0,3.562645435333252,1.431433916091919,411.0791049003601,463.3973321914673,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,395578.0,2744430.0,42336.0,42336.0,-21754.526975407545,-21754.51735455061,1,309066,-21754.52697541,-21754.51735455,0.0,-21754.526972384785,-34252.283855965215,6402.894937797304,6265.217081392807,207.6886101984167,290.25804357877314,-82.56943338035643,87.78570222903744,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc490_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc490_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.3,2.796456495920817
same_ren,15min_ren_same,500,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc500_15min_same_ren,12,"48,49,50,51",16,4,4017893,azathoth,37.8505859375,36.5791015625,500,150,150.0,3.5103938579559326,1.44708251953125,408.5791690349579,461.1968865394592,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,403651.0,2845600.0,43200.0,43200.0,-21683.059168594194,-21683.053316476395,1,325509,-21683.05916859,-21683.05331648,0.0,-21683.05916841518,-36019.925157911304,6536.523056699609,7979.047415755287,201.2826840391693,293.3476488017424,-92.06496476257304,86.63951819583936,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc500_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc500_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.3,2.723861126899719
same_ren,15min_ren_same,510,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc510_15min_same_ren,11,"44,45,46,47",16,4,4017891,azathoth,36.443359375,31.15185546875,510,161,161.0,3.607008218765259,1.5402944087982178,542.3008885383606,599.3634135723114,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,433252.0,3248318.0,46368.0,46368.0,-21495.11300688005,-21461.26247036561,1,371935,-21495.11300688,-21461.26247037,0.1575,-21495.113008724944,-33703.46930576276,6661.620198034284,5711.778159547356,191.60421602489583,270.4147940130485,-78.81057798815269,86.23148255576791,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc510_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc510_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.3156862745098039,3.3683285002382646
same_ren,15min_ren_same,520,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc520_15min_same_ren,4,"16,17,18,19",16,4,4017883,azathoth,36.08740234375,30.6591796875,520,178,178.0,3.778894662857056,1.6621885299682615,542.2870805263519,605.1369957923889,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,478999.0,3968472.0,51264.0,51264.0,-21435.13055901984,-21435.09733641588,1,376083,-21435.13055902,-21435.09733642,0.0002,-21435.13056058508,-35949.260280197,6542.468192991239,8114.080793419595,155.34683709246573,211.229509707919,-55.88267261545326,86.53659418271657,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc520_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc520_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.3423076923076923,3.0465566321705166
same_ren,15min_ren_same,530,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc530_15min_same_ren,3,"12,13,14,15",16,4,4017887,azathoth,35.919921875,13.59521484375,530,178,178.0,3.7297167778015137,1.651020050048828,708.9539685249329,772.7507946491241,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,478999.0,3896744.0,51264.0,51264.0,-21347.09021203278,-21347.001632789805,1,408724,-21347.09021203,-21347.00163279,0.0004,-21347.090212088453,-33791.994501385314,6564.603729250074,6095.975638966967,185.56793988597025,314.1445318139917,-128.57659192802146,87.0984869930542,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc530_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc530_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.33584905660377357,3.9828874636232183
same_ren,15min_ren_same,540,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc540_15min_same_ren,13,"52,53,54,55",16,4,4017892,azathoth,37.47802734375,35.4072265625,540,150,150.0,3.7584786415100098,1.5417044162750244,374.7597880363464,429.7513296604157,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,403651.0,2845916.0,43200.0,43200.0,-21726.225126484074,-21726.173133831267,1,321209,-21726.22512648,-21726.17313383,0.0002,-21726.22512818577,-33047.39939311445,6461.960123970534,5062.710613745867,220.08904496174748,336.1686568724713,-116.0796119107238,87.41686087737511,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc540_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc540_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.2777777777777778,2.498398586908976
same_ren,15min_ren_same,550,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc550_15min_same_ren,15,"60,61,62,63",16,4,4017879,azathoth,39.6669921875,20.27197265625,550,161,161.0,3.939716100692749,1.588294267654419,578.2049663066864,639.4077150821686,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,433252.0,3257890.0,46368.0,46368.0,-21596.02992263818,-21595.95722966061,1,325057,-21596.02992264,-21595.95722966,0.0003,-21596.02992253082,-34033.860419101635,6595.01410520114,6020.168701633594,208.46378316194776,297.3466204513212,-88.88283728937344,88.46947297433782,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc550_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc550_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.2927272727272727,3.591335194451468
same_ren,15min_ren_same,560,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc560_15min_same_ren,5,"20,21,22,23",16,4,4017882,azathoth,40.283203125,30.6591796875,560,151,151.0,3.931520700454712,1.5734031200408936,441.9491560459137,497.01381945610046,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,406342.0,2884890.0,43488.0,43488.0,-21295.62844601577,-21295.606214691616,1,328932,-21295.62844602,-21295.60621469,0.0001,-21295.628446016293,-34408.84101228646,6899.052125386615,6416.419641119604,183.165777199866,298.63338767149685,-115.46761047163083,86.79158976407652,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc560_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc560_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.26964285714285713,2.926815602953071
same_ren,15min_ren_same,570,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc570_15min_same_ren,2,"8,9,10,11",16,4,4017884,azathoth,42.42724609375,11.91796875,570,170,170.0,3.932839393615722,1.661801815032959,544.8739984035492,605.7925796508789,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,457471.0,3576684.0,48960.0,48960.0,-21585.5514519842,-21585.32206893488,1,370136,-21585.55145198,-21585.32206893,0.0011,-21585.55144998748,-34899.6976867391,6299.087005348332,7175.513779245332,182.03844580224072,254.95133678265117,-72.91289098041042,87.54165686164951,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc570_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc570_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.2982456140350877,3.205141167079701
same_ren,15min_ren_same,580,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc580_15min_same_ren,1,"4,5,6,7",16,4,4017881,azathoth,41.0751953125,10.85400390625,580,164,164.0,4.2283103466033936,1.6858294010162354,519.5610301494598,582.5947678089142,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,441325.0,3336504.0,47232.0,47232.0,-21357.45283595341,-21356.533081883103,1,362846,-21357.45283595,-21356.53308188,0.0043,-21357.452833467934,-37537.98869493852,6499.053238031929,9844.736323756706,258.0176833465848,334.0159939391661,-75.99831059258139,87.25538972581741,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc580_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc580_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.2827586206896552,3.16805506188695
same_ren,15min_ren_same,590,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc590_15min_same_ren,9,"36,37,38,39",16,4,4017888,azathoth,39.50732421875,12.43359375,590,157,157.0,4.286505937576294,1.6640856266021729,494.6239385604858,556.1478044986725,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,422488.0,3078162.0,45216.0,45216.0,-21394.91650975826,-21394.87995299577,1,345969,-21394.91650976,-21394.879953,0.0002,-21394.916509839222,-36439.11524852865,6709.536601925408,8495.896494836263,201.2477356032947,275.60053129678664,-74.35279569349194,86.88156237893485,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc590_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc590_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.26610169491525426,3.1504709462451324
same_ren,15min_ren_same,600,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc600_15min_same_ren,7,"28,29,30,31",16,4,4017885,azathoth,39.06298828125,3.71484375,600,155,155.0,4.406790733337402,1.6359283924102783,616.3791828155518,675.6460456848145,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,417106.0,3009532.0,44640.0,44640.0,-21701.404382393343,-21701.393560064706,1,357041,-21701.40438239,-21701.39356006,0.0,-21701.404382398247,-35544.87752315534,6557.0292195214015,7515.342617114111,187.15824936099537,328.3683462175923,-141.21009685659695,87.68859902159524,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc600_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc600_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.25833333333333336,3.976639889132592
